"Time","BPS-AOT","BPS-JIT","EPS-AOT","EPS-JIT","FUS-AOT","FUS-JIT","SRS-AOT","SRS-JIT"
2024-04-29 18:33:41,224,227,224,223,227,228,230,227
2024-04-29 18:33:42,224,227,224,223,227,228,230,227
2024-04-29 18:33:43,224,227,224,223,227,228,230,227
2024-04-29 18:33:44,224,227,224,223,227,228,230,227
2024-04-29 18:33:45,224,227,224,223,227,228,230,227
2024-04-29 18:33:46,224,227,224,223,227,228,230,227
2024-04-29 18:33:47,224,227,224,223,227,228,230,227
2024-04-29 18:33:48,224,227,224,223,227,228,230,227
2024-04-29 18:33:49,224,227,224,223,227,228,230,227
2024-04-29 18:33:50,224,227,224,223,227,228,230,227
2024-04-29 18:33:51,224,227,224,223,227,228,230,227
2024-04-29 18:33:52,224,227,224,223,227,228,230,227
2024-04-29 18:33:53,224,227,224,223,227,228,230,227
2024-04-29 18:33:54,224,227,224,223,227,228,230,227
2024-04-29 18:33:55,224,227,224,223,227,228,230,227
2024-04-29 18:33:56,224,227,224,223,227,228,230,227
2024-04-29 18:33:57,224,227,224,223,227,228,230,227
2024-04-29 18:33:58,224,227,224,223,227,228,230,227
2024-04-29 18:33:59,224,227,224,223,227,228,230,227
2024-04-29 18:34:00,224,227,224,223,227,228,230,227
2024-04-29 18:34:01,224,227,224,223,227,228,230,227
2024-04-29 18:34:02,224,227,224,223,227,228,230,227
2024-04-29 18:34:03,224,227,224,223,227,228,230,227
2024-04-29 18:34:04,224,227,224,223,227,228,230,227
2024-04-29 18:34:05,224,227,224,223,227,228,230,227
2024-04-29 18:34:06,224,227,224,223,227,228,230,227
2024-04-29 18:34:07,224,227,224,223,227,228,230,227
2024-04-29 18:34:08,224,227,224,223,227,228,230,227
2024-04-29 18:34:09,224,227,224,223,227,228,230,227
2024-04-29 18:34:10,224,227,224,223,227,228,230,227
2024-04-29 18:34:11,224,227,224,223,227,228,230,227
2024-04-29 18:34:12,224,227,224,223,227,228,230,227
2024-04-29 18:34:13,224,227,224,223,227,228,230,227
2024-04-29 18:34:14,224,227,224,223,227,228,230,227
2024-04-29 18:34:15,224,227,224,223,227,228,230,227
2024-04-29 18:34:16,224,227,224,223,227,228,230,227
2024-04-29 18:34:17,224,227,224,223,227,228,230,227
2024-04-29 18:34:18,224,227,224,223,227,228,230,227
2024-04-29 18:34:19,224,227,224,223,227,228,230,227
2024-04-29 18:34:20,224,227,224,223,227,228,230,227
2024-04-29 18:34:21,224,227,224,223,227,228,230,227
2024-04-29 18:34:22,224,227,224,223,227,228,230,227
2024-04-29 18:34:23,224,227,224,223,227,228,230,227
2024-04-29 18:34:24,224,227,224,223,227,228,230,227
2024-04-29 18:34:25,224,227,224,223,227,228,230,227
2024-04-29 18:34:26,224,227,224,223,227,228,230,227
2024-04-29 18:34:27,224,227,224,223,227,228,230,227
2024-04-29 18:34:28,224,227,224,223,227,228,230,227
2024-04-29 18:34:29,224,227,224,223,227,228,230,227
2024-04-29 18:34:30,224,227,224,223,227,228,230,227
2024-04-29 18:34:31,224,227,224,223,227,228,230,227
2024-04-29 18:34:32,224,227,224,223,227,228,230,227
2024-04-29 18:34:33,224,227,224,223,227,228,230,227
2024-04-29 18:34:34,224,227,224,223,227,228,230,227
2024-04-29 18:34:35,224,227,224,223,227,228,230,227
2024-04-29 18:34:36,224,227,224,223,227,228,230,227
2024-04-29 18:34:37,224,227,224,223,227,228,230,227
2024-04-29 18:34:38,224,227,224,223,227,228,230,227
2024-04-29 18:34:39,224,227,224,223,227,228,230,227
2024-04-29 18:34:40,224,227,224,223,227,228,230,227
2024-04-29 18:34:41,224,227,224,223,227,228,230,227
2024-04-29 18:34:42,224,227,224,223,227,228,230,227
2024-04-29 18:34:43,224,227,224,223,227,228,230,227
2024-04-29 18:34:44,224,227,224,223,227,228,230,227
2024-04-29 18:34:45,224,227,224,223,227,228,230,227
2024-04-29 18:34:46,224,227,224,223,227,228,230,227
2024-04-29 18:34:47,224,227,224,223,227,228,230,227
2024-04-29 18:34:48,224,227,224,223,227,228,230,227
2024-04-29 18:34:49,224,227,224,223,227,228,230,227
2024-04-29 18:34:50,224,227,224,223,227,228,230,227
2024-04-29 18:34:51,224,227,224,223,227,228,230,227
2024-04-29 18:34:52,224,227,224,223,227,228,230,227
2024-04-29 18:34:53,224,227,224,223,227,228,230,227
2024-04-29 18:34:54,224,227,224,223,227,228,230,227
2024-04-29 18:34:55,224,227,224,223,227,228,230,227
2024-04-29 18:34:56,224,227,224,223,227,228,230,227
2024-04-29 18:34:57,224,227,224,223,227,228,230,227
2024-04-29 18:34:58,224,227,224,223,227,228,230,227
2024-04-29 18:34:59,224,227,224,223,227,228,230,227
2024-04-29 18:35:00,224,227,224,223,227,228,230,227
2024-04-29 18:35:01,224,227,224,223,227,228,230,227
2024-04-29 18:35:02,224,227,224,223,227,228,230,227
2024-04-29 18:35:03,224,227,224,223,227,228,230,227
2024-04-29 18:35:04,224,227,224,223,227,228,230,227
2024-04-29 18:35:05,224,227,224,223,227,228,230,227
2024-04-29 18:35:06,224,227,224,223,227,228,230,227
2024-04-29 18:35:07,224,227,224,223,227,228,230,227
2024-04-29 18:35:08,224,227,224,223,227,228,230,227
2024-04-29 18:35:09,224,227,224,223,227,228,230,227
2024-04-29 18:35:10,224,227,224,223,227,228,230,227
2024-04-29 18:35:11,224,227,224,223,227,228,230,227
2024-04-29 18:35:12,224,227,224,223,227,228,230,227
2024-04-29 18:35:13,224,227,224,223,227,228,230,227
2024-04-29 18:35:14,224,227,224,223,227,228,230,227
2024-04-29 18:35:15,224,227,224,223,227,228,230,227
2024-04-29 18:35:16,224,227,224,223,227,228,230,227
2024-04-29 18:35:17,224,227,224,223,227,228,230,227
2024-04-29 18:35:18,224,227,224,223,227,228,230,227
2024-04-29 18:35:19,224,227,224,223,227,228,230,227
2024-04-29 18:35:20,224,227,224,223,227,228,230,227
2024-04-29 18:35:21,224,227,224,223,227,228,230,227
2024-04-29 18:35:22,224,227,224,223,227,228,230,227
2024-04-29 18:35:23,224,227,224,223,227,228,230,227
2024-04-29 18:35:24,224,227,224,223,227,228,230,227
2024-04-29 18:35:25,224,227,224,223,227,228,230,227
2024-04-29 18:35:26,224,227,224,223,227,228,230,227
2024-04-29 18:35:27,224,227,224,223,227,228,230,227
2024-04-29 18:35:28,224,227,224,223,227,228,230,227
2024-04-29 18:35:29,224,227,224,223,227,228,230,227
2024-04-29 18:35:30,224,227,224,223,227,228,230,227
2024-04-29 18:35:31,224,227,224,223,227,228,230,227
2024-04-29 18:35:32,224,227,224,223,227,228,230,227
2024-04-29 18:35:33,224,227,224,223,227,228,230,227
2024-04-29 18:35:34,224,227,224,223,227,228,230,227
2024-04-29 18:35:35,224,227,224,223,227,228,230,227
2024-04-29 18:35:36,224,227,224,223,227,228,230,227
2024-04-29 18:35:37,224,227,224,223,227,228,230,227
2024-04-29 18:35:38,224,227,224,223,227,228,230,227
2024-04-29 18:35:39,224,227,224,223,227,228,230,227
2024-04-29 18:35:40,224,227,224,223,227,228,230,227
2024-04-29 18:35:41,224,227,224,223,227,228,230,227
2024-04-29 18:35:42,224,227,224,223,227,228,230,227
2024-04-29 18:35:43,224,227,224,223,227,228,230,227
2024-04-29 18:35:44,224,227,224,223,227,228,230,227
2024-04-29 18:35:45,224,227,224,223,227,228,230,227
2024-04-29 18:35:46,224,227,224,223,227,228,230,227
2024-04-29 18:35:47,224,227,224,223,227,228,230,227
2024-04-29 18:35:48,224,227,224,223,227,228,230,227
2024-04-29 18:35:49,224,227,224,223,227,228,230,227
2024-04-29 18:35:50,224,227,224,223,227,228,230,227
2024-04-29 18:35:51,224,227,224,223,227,228,230,227
2024-04-29 18:35:52,224,227,224,223,227,228,230,227
2024-04-29 18:35:53,224,227,224,223,227,228,230,227
2024-04-29 18:35:54,224,227,224,223,227,228,230,227
2024-04-29 18:35:55,224,227,224,223,227,228,230,227
2024-04-29 18:35:56,224,227,224,223,227,228,230,227
2024-04-29 18:35:57,224,227,224,223,227,228,230,227
2024-04-29 18:35:58,224,227,224,223,227,228,230,227
2024-04-29 18:35:59,224,227,224,223,227,228,230,227
2024-04-29 18:36:00,224,227,224,223,227,228,230,227
2024-04-29 18:36:01,224,227,224,223,227,228,230,227
2024-04-29 18:36:02,224,227,224,223,227,228,230,227
2024-04-29 18:36:03,224,227,224,223,227,228,230,227
2024-04-29 18:36:04,224,227,224,223,227,228,230,227
2024-04-29 18:36:05,224,227,224,223,227,228,230,227
2024-04-29 18:36:06,224,227,224,223,227,228,230,227
2024-04-29 18:36:07,224,227,224,223,227,228,230,227
2024-04-29 18:36:08,224,227,224,223,227,228,230,227
2024-04-29 18:36:09,224,227,224,223,227,228,230,227
2024-04-29 18:36:10,224,227,224,223,227,228,230,227
2024-04-29 18:36:11,224,227,224,223,227,228,230,227
2024-04-29 18:36:12,224,227,224,223,227,228,230,227
2024-04-29 18:36:13,224,227,224,223,227,228,230,227
2024-04-29 18:36:14,224,227,224,223,227,228,230,227
2024-04-29 18:36:15,224,227,224,223,227,228,230,227
2024-04-29 18:36:16,224,227,224,223,227,228,230,227
2024-04-29 18:36:17,224,227,224,223,227,228,230,227
2024-04-29 18:36:18,224,227,224,223,227,228,230,227
2024-04-29 18:36:19,224,227,224,223,227,228,230,227
2024-04-29 18:36:20,224,227,224,223,227,228,230,227
2024-04-29 18:36:21,224,227,224,223,227,228,230,227
2024-04-29 18:36:22,224,227,224,223,227,228,230,227
2024-04-29 18:36:23,224,227,224,223,227,228,230,227
2024-04-29 18:36:24,224,227,224,223,227,228,230,227
2024-04-29 18:36:25,224,227,224,223,227,228,230,227
2024-04-29 18:36:26,224,227,224,223,227,228,230,227
2024-04-29 18:36:27,224,227,224,223,227,228,230,227
2024-04-29 18:36:28,224,227,224,223,227,228,230,227
2024-04-29 18:36:29,224,227,224,223,227,228,230,227
2024-04-29 18:36:30,224,227,224,223,227,228,230,227
2024-04-29 18:36:31,224,227,224,223,227,228,230,227
2024-04-29 18:36:32,224,227,224,223,227,228,230,227
2024-04-29 18:36:33,224,227,224,223,227,228,230,227
2024-04-29 18:36:34,224,227,224,223,227,228,230,227
2024-04-29 18:36:35,224,227,224,223,227,228,230,227
2024-04-29 18:36:36,224,227,224,223,227,228,230,227
2024-04-29 18:36:37,224,227,224,223,227,228,230,227
2024-04-29 18:36:38,224,227,224,223,227,228,230,227
2024-04-29 18:36:39,224,227,224,223,227,228,230,227
2024-04-29 18:36:40,224,227,224,223,227,228,230,227
2024-04-29 18:36:41,224,227,224,223,227,228,230,227
2024-04-29 18:36:42,224,227,224,223,227,228,230,227
2024-04-29 18:36:43,224,227,224,223,227,228,230,227
2024-04-29 18:36:44,224,227,224,223,227,228,230,227
2024-04-29 18:36:45,224,227,224,223,227,228,230,227
2024-04-29 18:36:46,224,227,224,223,227,228,230,227
2024-04-29 18:36:47,224,227,224,223,227,228,230,227
2024-04-29 18:36:48,224,227,224,223,227,228,230,227
2024-04-29 18:36:49,224,227,224,223,227,228,230,227
2024-04-29 18:36:50,224,227,224,223,227,228,230,227
2024-04-29 18:36:51,224,227,224,223,227,228,230,227
2024-04-29 18:36:52,224,227,224,223,227,228,230,227
2024-04-29 18:36:53,224,227,224,223,227,228,230,227
2024-04-29 18:36:54,224,227,224,223,227,228,230,227
2024-04-29 18:36:55,224,227,224,223,227,228,230,227
2024-04-29 18:36:56,224,227,224,223,227,228,230,227
2024-04-29 18:36:57,224,227,224,223,227,228,230,227
2024-04-29 18:36:58,224,227,224,223,227,228,230,227
2024-04-29 18:36:59,224,227,224,223,227,228,230,227
2024-04-29 18:37:00,224,227,224,223,227,228,230,227
2024-04-29 18:37:01,224,227,224,223,227,228,230,227
2024-04-29 18:37:02,224,227,224,223,227,228,230,227
2024-04-29 18:37:03,224,227,224,223,227,228,230,227
2024-04-29 18:37:04,224,227,224,223,227,228,230,227
2024-04-29 18:37:05,224,227,224,223,227,228,230,227
2024-04-29 18:37:06,224,227,224,223,227,228,230,227
2024-04-29 18:37:07,224,227,224,223,227,228,230,227
2024-04-29 18:37:08,224,227,224,223,227,228,230,227
2024-04-29 18:37:09,224,227,224,223,227,228,230,227
2024-04-29 18:37:10,224,227,224,223,227,228,230,227
2024-04-29 18:37:11,224,227,224,223,227,228,230,227
2024-04-29 18:37:12,224,227,224,223,227,228,230,227
2024-04-29 18:37:13,224,227,224,223,227,228,230,227
2024-04-29 18:37:14,224,227,224,223,227,228,230,227
2024-04-29 18:37:15,224,227,224,223,227,228,230,227
2024-04-29 18:37:16,224,227,224,223,227,228,230,227
2024-04-29 18:37:17,224,227,224,223,227,228,230,227
2024-04-29 18:37:18,224,227,224,223,227,228,230,227
2024-04-29 18:37:19,224,227,224,223,227,228,230,227
2024-04-29 18:37:20,224,227,224,223,227,228,230,227
2024-04-29 18:37:21,224,227,224,223,227,228,230,227
2024-04-29 18:37:22,224,227,224,223,227,228,230,227
2024-04-29 18:37:23,224,227,224,223,227,228,230,227
2024-04-29 18:37:24,224,227,224,223,227,228,230,227
2024-04-29 18:37:25,224,227,224,223,227,228,230,227
2024-04-29 18:37:26,224,227,224,223,227,228,230,227
2024-04-29 18:37:27,224,227,224,223,227,228,230,227
2024-04-29 18:37:28,224,227,224,223,227,228,230,227
2024-04-29 18:37:29,224,227,224,223,227,228,230,227
2024-04-29 18:37:30,224,227,224,223,227,228,230,227
2024-04-29 18:37:31,224,227,224,223,227,228,230,227
2024-04-29 18:37:32,224,227,224,223,227,228,230,227
2024-04-29 18:37:33,224,227,224,223,227,228,230,227
2024-04-29 18:37:34,224,227,224,223,227,228,230,227
2024-04-29 18:37:35,224,227,224,223,227,228,230,227
2024-04-29 18:37:36,224,227,224,223,227,228,230,227
2024-04-29 18:37:37,224,227,224,223,227,228,230,227
2024-04-29 18:37:38,224,227,224,223,227,228,230,227
2024-04-29 18:37:39,224,227,224,223,227,228,230,227
2024-04-29 18:37:40,224,227,224,223,227,228,230,227
2024-04-29 18:37:41,224,227,224,223,227,228,230,227
2024-04-29 18:37:42,224,227,224,223,227,228,230,227
2024-04-29 18:37:43,224,227,224,223,227,228,230,227
2024-04-29 18:37:44,224,227,224,223,227,228,230,227
2024-04-29 18:37:45,224,227,224,223,227,228,230,227
2024-04-29 18:37:46,224,227,224,223,227,228,230,227
2024-04-29 18:37:47,224,227,224,223,227,228,230,227
2024-04-29 18:37:48,224,227,224,223,227,228,230,227
2024-04-29 18:37:49,224,227,224,223,227,228,230,227
2024-04-29 18:37:50,224,227,224,223,227,228,230,227
2024-04-29 18:37:51,224,227,224,223,227,228,230,227
2024-04-29 18:37:52,224,227,224,223,227,228,230,227
2024-04-29 18:37:53,224,227,224,223,227,228,230,227
2024-04-29 18:37:54,224,227,224,223,227,228,230,227
2024-04-29 18:37:55,224,227,224,223,227,228,230,227
2024-04-29 18:37:56,224,227,224,223,227,228,230,227
2024-04-29 18:37:57,224,227,224,223,227,228,230,227
2024-04-29 18:37:58,224,227,224,223,227,228,230,227
2024-04-29 18:37:59,224,227,224,223,227,228,230,227
2024-04-29 18:38:00,224,227,224,223,227,228,230,227
2024-04-29 18:38:01,224,227,224,223,227,228,230,227
2024-04-29 18:38:02,224,227,224,223,227,228,230,227
2024-04-29 18:38:03,224,227,224,223,227,228,230,227
2024-04-29 18:38:04,224,227,224,223,227,228,230,227
2024-04-29 18:38:05,224,227,224,223,227,228,230,227
2024-04-29 18:38:06,224,227,224,223,227,228,230,227
2024-04-29 18:38:07,224,227,224,223,227,228,230,227
2024-04-29 18:38:08,224,227,224,223,227,228,230,227
2024-04-29 18:38:09,224,227,224,223,227,228,230,227
2024-04-29 18:38:10,224,227,224,223,227,228,230,227
2024-04-29 18:38:11,224,227,224,223,227,228,230,227
2024-04-29 18:38:12,224,227,224,223,227,228,230,227
2024-04-29 18:38:13,224,227,224,223,227,228,230,227
2024-04-29 18:38:14,224,227,224,223,227,228,230,227
2024-04-29 18:38:15,224,227,224,223,227,228,230,227
2024-04-29 18:38:16,224,227,224,223,227,228,230,227
2024-04-29 18:38:17,224,227,224,223,227,228,230,227
2024-04-29 18:38:18,224,227,224,223,227,228,230,227
2024-04-29 18:38:19,224,227,224,223,227,228,230,227
2024-04-29 18:38:20,224,227,224,223,227,228,230,227
2024-04-29 18:38:21,224,227,224,223,227,228,230,227
2024-04-29 18:38:22,224,227,224,223,227,228,230,227
2024-04-29 18:38:23,224,227,224,223,227,228,230,227
2024-04-29 18:38:24,224,227,224,223,227,228,230,227
2024-04-29 18:38:25,224,227,224,223,227,228,230,227
2024-04-29 18:38:26,224,227,224,223,227,228,230,227
2024-04-29 18:38:27,224,227,224,223,227,228,230,227
2024-04-29 18:38:28,224,227,224,223,227,228,230,227
2024-04-29 18:38:29,224,227,224,223,227,228,230,227
2024-04-29 18:38:30,224,227,224,223,227,228,230,227
2024-04-29 18:38:31,224,227,224,223,227,228,230,227
2024-04-29 18:38:32,224,227,224,223,227,228,230,227
2024-04-29 18:38:33,224,227,224,223,227,228,230,227
2024-04-29 18:38:34,224,227,224,223,227,228,230,227
2024-04-29 18:38:35,224,227,224,223,227,228,230,227
2024-04-29 18:38:36,224,227,224,223,227,228,230,227
2024-04-29 18:38:37,224,227,224,223,227,228,230,227
2024-04-29 18:38:38,224,227,224,223,227,228,230,227
2024-04-29 18:38:39,224,227,224,223,227,228,230,227
2024-04-29 18:38:40,224,227,224,223,227,228,230,227
2024-04-29 18:38:41,224,227,224,223,227,228,230,227
2024-04-29 18:38:42,224,227,224,223,227,228,230,227
2024-04-29 18:38:43,224,227,224,223,227,228,230,227
2024-04-29 18:38:44,224,227,224,223,227,228,230,227
2024-04-29 18:38:45,224,227,224,223,227,228,230,227
2024-04-29 18:38:46,224,227,224,223,227,228,230,227
2024-04-29 18:38:47,224,227,224,223,227,228,230,227
2024-04-29 18:38:48,224,227,224,223,227,228,230,227
2024-04-29 18:38:49,224,227,224,223,227,228,230,227
2024-04-29 18:38:50,224,227,224,223,227,228,230,227
2024-04-29 18:38:51,224,227,224,223,227,228,230,227
2024-04-29 18:38:52,224,227,224,223,227,228,230,227
2024-04-29 18:38:53,224,227,224,223,227,228,230,227
2024-04-29 18:38:54,224,227,224,223,227,228,230,227
2024-04-29 18:38:55,224,227,224,223,227,228,230,227
2024-04-29 18:38:56,224,227,224,223,227,228,230,227
2024-04-29 18:38:57,224,227,224,223,227,228,230,227
2024-04-29 18:38:58,224,227,224,223,227,228,230,227
2024-04-29 18:38:59,224,227,224,223,227,228,230,227
2024-04-29 18:39:00,224,227,224,223,227,228,230,227
2024-04-29 18:39:01,224,227,224,223,227,228,230,227
2024-04-29 18:39:02,224,227,224,223,227,228,230,227
2024-04-29 18:39:03,224,227,224,223,227,228,230,227
2024-04-29 18:39:04,224,227,224,223,227,228,230,227
2024-04-29 18:39:05,224,227,224,223,227,228,230,227
2024-04-29 18:39:06,224,227,224,223,227,228,230,227
2024-04-29 18:39:07,224,227,224,223,227,228,230,227
2024-04-29 18:39:08,224,227,224,223,227,228,230,227
2024-04-29 18:39:09,224,227,224,223,227,228,230,227
2024-04-29 18:39:10,224,227,224,223,227,228,230,227
2024-04-29 18:39:11,224,227,224,223,227,228,230,227
2024-04-29 18:39:12,224,227,224,223,227,228,230,227
2024-04-29 18:39:13,224,227,224,223,227,228,230,227
2024-04-29 18:39:14,224,227,224,223,227,228,230,227
2024-04-29 18:39:15,224,227,224,223,227,228,230,227
2024-04-29 18:39:16,224,227,224,223,227,228,230,227
2024-04-29 18:39:17,224,227,224,223,227,228,230,227
2024-04-29 18:39:18,224,227,224,223,227,228,230,227
2024-04-29 18:39:19,224,227,224,223,227,228,230,227
2024-04-29 18:39:20,224,227,224,223,227,228,230,227
2024-04-29 18:39:21,224,227,224,223,227,228,230,227
2024-04-29 18:39:22,224,227,224,223,227,228,230,227
2024-04-29 18:39:23,224,227,224,223,227,228,230,227
2024-04-29 18:39:24,224,227,224,223,227,228,230,227
2024-04-29 18:39:25,224,227,224,223,227,228,230,227
2024-04-29 18:39:26,224,227,224,223,227,228,230,227
2024-04-29 18:39:27,224,227,224,223,227,228,230,227
2024-04-29 18:39:28,224,227,224,223,227,228,230,227
2024-04-29 18:39:29,224,227,224,223,227,228,230,227
2024-04-29 18:39:30,224,227,224,223,227,228,230,227
2024-04-29 18:39:31,224,227,224,223,227,228,230,227
2024-04-29 18:39:32,224,227,224,223,227,228,230,227
2024-04-29 18:39:33,224,227,224,223,227,228,230,227
2024-04-29 18:39:34,224,227,224,223,227,228,230,227
2024-04-29 18:39:35,224,227,224,223,227,228,230,227
2024-04-29 18:39:36,224,227,224,223,227,228,230,227
2024-04-29 18:39:37,224,227,224,223,227,228,230,227
2024-04-29 18:39:38,224,227,224,223,227,228,230,227
2024-04-29 18:39:39,224,227,224,223,227,228,230,227
2024-04-29 18:39:40,224,227,224,223,227,228,230,227
2024-04-29 18:39:41,224,227,224,223,227,228,230,227
2024-04-29 18:39:42,224,227,224,223,227,228,230,227
2024-04-29 18:39:43,224,227,224,223,227,228,230,227
2024-04-29 18:39:44,224,227,224,223,227,228,230,227
2024-04-29 18:39:45,224,227,224,223,227,228,230,227
2024-04-29 18:39:46,224,227,224,223,227,228,230,227
2024-04-29 18:39:47,224,227,224,223,227,228,230,227
2024-04-29 18:39:48,224,227,224,223,227,228,230,227
2024-04-29 18:39:49,224,227,224,223,227,228,230,227
2024-04-29 18:39:50,224,227,224,223,227,228,230,227
2024-04-29 18:39:51,224,227,224,223,227,228,230,227
2024-04-29 18:39:52,224,227,224,223,227,228,230,227
2024-04-29 18:39:53,224,227,224,223,227,228,230,227
2024-04-29 18:39:54,224,227,224,223,227,228,230,227
2024-04-29 18:39:55,224,227,224,223,227,228,230,227
2024-04-29 18:39:56,224,227,224,223,227,228,230,227
2024-04-29 18:39:57,224,227,224,223,227,228,230,227
2024-04-29 18:39:58,224,227,224,223,227,228,230,227
2024-04-29 18:39:59,224,227,224,223,227,228,230,227
2024-04-29 18:40:00,224,227,224,223,227,228,230,227